,,,,,events,More-than-human mappings - Livingmaps Network Conference 2025,Genesis Cinema,5.0,16.0,0.0,,,,,,,,,,,,,,
,,,,,events,RIBA Royal Gold Medal 2025 celebration of SANAA,Maxilla Hall Social Club,5.0,18.0,0.0,,,,,,,,,,,,,,
,,,,,events,"STIQ Robotics networking meetup, May 7, 2025 [IN-PERSON]",Senate House Building,5.0,17.0,0.0,,,,,,,,,,,,,,
,,,,,events,Cuplat la Râs cu Doru Octavian Dumitru | LONDRA | 03.05.2025,Bubba Oasis,4.0,21.0,0.0,,,,,,,,,,,,,,
,,,,,events,The Psychology of Carl Jung with Dr Rachel Newsome,Bubba Oasis,5.0,15.0,0.0,,,,,,,,,,,,,,
,,,,,events,The Psychology of Carl Jung with Dr Rachel Newsome,Royal Institute of British Architects,5.0,19.0,0.0,,,,,,,,,,,,,,
,,,,,events,SASHA DOLGOPOLOV IN LONDON | 07 MAY | NEW STAND-UP IN ENGLISH,Royal Institute of British Architects,5.0,18.0,0.0,,,,,,,,,,,,,,
,,,,,events,Advancing Multi-Agent AI Framework for Real World Applications,The Comedy Store,5.0,14.0,0.0,,,,,,,,,,,,,,
,,,,,events,Be Bold Now London 2025,Not revealed,4.0,17.0,0.0,,,,,,,,,,,,,,
,,,,,events,Tech & AI LIVE London + Cyber LIVE London,Broadgate Business Centre,5.0,8.0,1.0,,,,,,,,,,,,,,
,,,,,events,Nordic Private Equity Conference 2025,Not revealed,4.0,17.0,0.0,,,,,,,,,,,,,,
,,,,,events,DOPESKULL 10 YEAR ANNIVERSARY CELEBRATION / POP UP,Gowling WLG,5.0,12.0,0.0,,,,,,,,,,,,,,
,,,,,events,Game On: Spring Edition,Gowling WLG,5.0,18.0,0.0,,,,,,,,,,,,,,
,,,,,events,АНДРЕЙ АЙРАПЕТОВ В ЛОНДОНЕ | 14 МАЯ | SEVEN DIALS CLUB,Not revealed,5.0,18.0,0.0,,,,,,,,,,,,,,
,,,,,events,ВЕРКА СЕРДЮЧКА | 15 ТРАВНЯ |  Лондон |  2025,"170 Harold Road, London E13 0SE, UK",5.0,18.0,0.0,,,,,,,,,,,,,,
,,,,,events,2025 TCS London Marathon - RNLI - Register Your Ballot Place,"170 Harold Road, London E13 0SE, UK",5.0,22.0,0.0,,,,,,,,,,,,,,
,,,,,events,Fall Off Friday X Jaiye Friday,Not revealed,5.0,13.0,0.0,,,,,,,,,,,,,,
,,,,,events,Growing Pains Screening,Not revealed,5.0,18.0,0.0,,,,,,,,,,,,,,
,,,,,events,LMP  London Event - 1st May,CQ LOUNGE,5.0,12.0,0.0,,,,,,,,,,,,,,
,,,,,events,LMP  London Event - 1st May,Not revealed,5.0,10.0,1.0,,,,,,,,,,,,,,
,,,,,events,Celebrate Great Big Beautiful Life at Waterstones Piccadilly,Meridian Grand,5.0,15.0,0.0,,,,,,,,,,,,,,
,,,,,events,Celebrate Great Big Beautiful Life at Waterstones Piccadilly,Not revealed,5.0,11.0,1.0,,,,,,,,,,,,,,
,,,,,events,LoveFest - Single's Event London - 400 Incredible Singles,Meridian Grand,5.0,12.0,0.0,,,,,,,,,,,,,,
,,,,,events,The Mayor of Islington Fundraising Dinner,Brickworks Community Centre,5.0,19.0,0.0,,,,,,,,,,,,,,
,,,,,events,Ground Level,Chelsea Old Town Hall,5.0,18.0,0.0,,,,,,,,,,,,,,
,,,,,events,"An Evening with Bella Mackie at Conway Hall, London",St Mary's Church Walthamstow,5.0,17.0,0.0,,,,,,,,,,,,,,
,,,,,events,BATCA Community Awards 2025,UCL Laws,5.0,5.0,1.0,,,,,,,,,,,,,,
,,,,,events,Tribal Life,Not revealed,4.0,17.0,0.0,,,,,,,,,,,,,,
,,,,,events,Driving Automotive 2025: Driving Profits and Unlocking High-Gear Success,The Tab London,5.0,22.0,0.0,,,,,,,,,,,,,,
,,,,,events,WE MAKING AH MESS - THE PREGAME FETE,The Tab London,5.0,10.0,1.0,,,,,,,,,,,,,,
,,,,,events,THE LITTEST SIERRA LEONE 64 INDEPENDENCE PARTY,Ministry of Sound,5.0,19.0,0.0,,,,,,,,,,,,,,
,,,,,events,ANDIA & THE URS | LONDRA (Electric Ballroom) | 24.05.2025,Not revealed,5.0,19.0,0.0,,,,,,,,,,,,,,
,,,,,events,Laleh Khalili & David Wearing: Extractive Capitalism,O'Neill's Wardour Street,5.0,19.0,0.0,,,,,,,,,,,,,,
,,,,,events,The Best of South Africa Wine Tasting with Tim Atkin MW,One Great George Street,5.0,17.0,0.0,,,,,,,,,,,,,,
,,,,,events,The Best of South Africa Wine Tasting with Tim Atkin MW,Not revealed,5.0,12.0,0.0,,,,,,,,,,,,,,
,,,,,events,Blundells Presents: Biggin Hill Beer Festival - 3rd & 4th May 2025,TN16 3AU,5.0,10.0,1.0,,,,,,,,,,,,,,
,,,,,events,Common Interest #4,De Vere Grand Connaught Rooms,4.0,18.0,0.0,,,,,,,,,,,,,,
,,,,,events,Mike Lovatt's Brass Pack: Album launch concert,De Vere Grand Connaught Rooms,5.0,18.0,0.0,,,,,,,,,,,,,,
,,,,,events,Film and TV Networking Party,Not revealed,4.0,19.0,0.0,,,,,,,,,,,,,,
,,,,,events,T.S. Eliot at Faber,Bar Soho,5.0,9.0,1.0,,,,,,,,,,,,,,
,,,,,events,From being to identity: analysis and synthesis of the self,Bar Soho,5.0,11.0,1.0,,,,,,,,,,,,,,
,,,,,events,Petersham House Charity Open Garden,Temple Pier,5.0,9.0,1.0,,,,,,,,,,,,,,
,,,,,events,BRING AH BOTTLE & COME PART 3!,The Royal Society,5.0,20.0,0.0,,,,,,,,,,,,,,
,,,,,events,Building a Portfolio Career Without Burnout,King's House,5.0,17.0,0.0,,,,,,,,,,,,,,
,,,,,events,Building a Portfolio Career Without Burnout,Royal Mahal Tooting (THE CLASSIC CLUB),5.0,9.0,1.0,,,,,,,,,,,,,,
,,,,,events,English UK Members' Conference & AGM 2025,Not revealed,4.0,19.0,0.0,,,,,,,,,,,,,,
,,,,,events,DAY PARTY LDN - London's Official Summer Opening Day Party (1200+ Ravers),Not revealed,5.0,16.0,0.0,,,,,,,,,,,,,,
,,,,,events,rev™ London AI with Google Cloud – Top AI funds pitch to you!,"Level39, Canary Wharf",4.0,14.0,0.0,,,,,,,,,,,,,,
,,,,,events,"London Seminar, Stress and Mood","Level39, Canary Wharf",5.0,15.0,0.0,,,,,,,,,,,,,,
,,,,,events,BREAST CANCER NOW FASHION SHOW,Waterstones,4.0,19.0,0.0,,,,,,,,,,,,,,
,,,,,events,Women In The Marketplace; Becoming a woman of influence,Dog & Fox,5.0,11.0,1.0,,,,,,,,,,,,,,
,,,,,events,Bring Your Own Baby Comedy Bethnal Green - daytime comedy club for parents,Not revealed,5.0,9.0,1.0,,,,,,,,,,,,,,
,,,,,events,Yard Party Takeover,Stratford Library,5.0,12.0,0.0,,,,,,,,,,,,,,
,,,,,events,Queer Comedy Fundraiser,Stratford Library,5.0,8.0,1.0,,,,,,,,,,,,,,
,,,,,events,KPOP HEAVEN - MAY  - DANCE BATTLE SPECIAL !,Heaven,5.0,22.0,0.0,,,,,,,,,,,,,,
,,,,,events,Queer Line Dancing @ Peckham Levels,Heaven,5.0,19.0,0.0,,,,,,,,,,,,,,
,,,,,events,Wilberforce Insolvency Conference & Dinner 2025,The Wiener Holocaust Library,5.0,17.0,0.0,,,,,,,,,,,,,,
,,,,,events,EXTERMINATE! REGENERATE!  - The Story of Doctor Who with John Higgs,Not revealed,5.0,21.0,0.0,,,,,,,,,,,,,,
,,,,,events,EXTERMINATE! REGENERATE!  - The Story of Doctor Who with John Higgs,InterContinental London Park Lane,4.0,19.0,0.0,,,,,,,,,,,,,,
,,,,,events,London Film & Comic Con 2025 - Saturday,Sarabande Foundation: Established by Lee Alexander McQueen,5.0,16.0,0.0,,,,,,,,,,,,,,
,,,,,events,2025 Barnes Children's Literature Festival Launch with Andy Griffiths,Not revealed,7.0,9.0,1.0,,,,,,,,,,,,,,
,,,,,events,"Lore of the Land: Stories of wetlands, woods and weather",Walthamstow Trades Hall,5.0,19.0,0.0,,,,,,,,,,,,,,
,,,,,events,"Lore of the Land: Stories of wetlands, woods and weather",PwC,5.0,18.0,0.0,,,,,,,,,,,,,,
,,,,,events,Charity Concert,Not revealed,5.0,19.0,0.0,,,,,,,,,,,,,,
,,,,,events,Muswell Hill Chorus - Fauré Requiem and more,Not revealed,5.0,14.0,0.0,,,,,,,,,,,,,,
,,,,,events,SUNDAYS SOUND x Second Nature: Bank Holiday Party,Richmond Theatre,5.0,19.0,0.0,,,,,,,,,,,,,,
,,,,,events,How physics connects our universe,Not revealed,5.0,19.0,0.0,,,,,,,,,,,,,,
,,,,,events,How physics connects our universe,Richmond Theatre,5.0,18.0,0.0,,,,,,,,,,,,,,
,,,,,events,West London Regeneration Conference 2025,Clayton Hotel Chiswick,5.0,13.0,0.0,,,,,,,,,,,,,,
,,,,,events,Sweet Sticky Jam: Live Nights,Not revealed,5.0,19.0,0.0,,,,,,,,,,,,,,
,,,,,events,In-house Recruitment Supplier Awards,The Ton of Brix,5.0,18.0,0.0,,,,,,,,,,,,,,
,,,,,events,"Truth, faith and politics in a post-truth world: exploring Bonhoeffer today",Not revealed,5.0,18.0,0.0,,,,,,,,,,,,,,
,,,,,events,Prophetic Nights,Quaglino's,5.0,18.0,0.0,,,,,,,,,,,,,,
,,,,,events,RNBLAND - London’s Biggest Summer Bank Holiday Party (1000+ RNB LOVERS),Quaglino's,5.0,22.0,0.0,,,,,,,,,,,,,,
,,,,,events,This Cisn't Funny! | Trans+ History Week Comedy Showcase,Scala,6.0,18.0,0.0,,,,,,,,,,,,,,
,,,,,events,Italian Language Bar @ Casa Italiana,Not revealed,5.0,18.0,0.0,,,,,,,,,,,,,,
,,,,,events,CAS Annual Conference: On Radicalism,Battersea Park,5.0,18.0,0.0,,,,,,,,,,,,,,
,,,,,events,Amapianondchill,Not revealed,5.0,16.0,0.0,,,,,,,,,,,,,,
,,,,,events,MQ and DATAMIND's Data Science meeting May 2025,Not revealed,5.0,10.0,1.0,,,,,,,,,,,,,,
,,,,,events,TICKETS - Mãe de Deus  Feast 2025,"Sacred Heart Church, Wimbledon",5.0,12.0,0.0,,,,,,,,,,,,,,
,,,,,events,TICKETS - Mãe de Deus  Feast 2025,Not revealed,4.0,10.0,1.0,,,,,,,,,,,,,,
,,,,,events,Brawlin - The Easter Extravaganza,Hackney Depot,5.0,9.0,1.0,,,,,,,,,,,,,,
,,,,,events,CSUK Charity Cars & Coffee - May 2025 Season Opener,Fire Club Vauxhall,5.0,10.0,1.0,,,,,,,,,,,,,,
,,,,,events,CSUK Charity Cars & Coffee - May 2025 Season Opener,Not revealed,5.0,19.0,0.0,,,,,,,,,,,,,,
,,,,,events,MOTION,Cobham Curve,5.0,21.0,0.0,,,,,,,,,,,,,,
,,,,,events,Q-Club at Waterstones TCR,Cobham Curve,5.0,19.0,0.0,,,,,,,,,,,,,,
,,,,,events,TNMA: LIVE!,The Royal Institution,5.0,19.0,0.0,,,,,,,,,,,,,,
,,,,,events,Marcus du Sautoy on How Mathematics Shapes Creativity,Not revealed,5.0,18.0,0.0,,,,,,,,,,,,,,
,,,,,events,Nobody Can Give You Freedom Tour: London,Waterstones,4.0,19.0,0.0,,,,,,,,,,,,,,
,,,,,events,"""LIFEBLOOD OF DEMOCRACY"" - IS FREEDOM OF THE PRESS SAFE IN THE PM'S HANDS?",St Pancras New Church,5.0,8.0,1.0,,,,,,,,,,,,,,
,,,,,events,KC & OJ YEAR 2 YEAR CELEBRATION,Conway Hall,5.0,21.0,0.0,,,,,,,,,,,,,,
,,,,,events,EVERY GIVEN SUNDAY DAY PARTY (Rooftop Edition),Not revealed,5.0,9.0,1.0,,,,,,,,,,,,,,
,,,,,events,Folabi Nuel - Live in London 2025,Not revealed,4.0,15.0,0.0,,,,,,,,,,,,,,
,,,,,events,Cocktails & Chat - Desi Dating Event,Brixton Jamm,4.0,16.0,0.0,,,,,,,,,,,,,,
,,,,,events,BRITAIN AND NEPAL NGO NETWORK (BRANNGO) CONFERENCE,Not revealed,5.0,17.0,0.0,,,,,,,,,,,,,,
,,,,,events,AFC Wimbledon Foundation's Awards Night,"The Brook (Trinity Chapel, Stratford)",5.0,11.0,1.0,,,,,,,,,,,,,,
,,,,,events,Screening + Q&A: Antidote,"The Brook (Trinity Chapel, Stratford)",5.0,14.0,0.0,,,,,,,,,,,,,,
,,,,,events,Fight Night For The Lily Foundation 2025,Not revealed,5.0,18.0,0.0,,,,,,,,,,,,,,
,,,,,events,"Men, Women and the Great Gender Divide",London,5.0,18.0,0.0,,,,,,,,,,,,,,
,,,,,events,"Men, Women and the Great Gender Divide",Embassy of Nepal,5.0,9.0,1.0,,,,,,,,,,,,,,
,,,,,events,Tijani Women’s Dhikr Circle (Sufi Gathering),Embassy of Nepal,5.0,19.0,0.0,,,,,,,,,,,,,,
,,,,,events,Comedy Queers | Hackney  - Thursday 1st May,Cherry Red Records Stadium,4.0,15.0,0.0,,,,,,,,,,,,,,
,,,,,events,Friends In Fashion London Curated By Zek Snaps,Not revealed,5.0,18.0,0.0,,,,,,,,,,,,,,
,,,,,events,Wealth Creation Seminar,"art'otel London Hoxton, Powered by Radisson Hotels",5.0,19.0,0.0,,,,,,,,,,,,,,
,,,,,events,Wealth Creation Seminar,Not revealed,4.0,17.0,0.0,,,,,,,,,,,,,,
,,,,,events,"Scott Capurro, Geoff Norcott & Danny Posthill at Comedy Unleashed (London)",Barclays Bank,5.0,19.0,0.0,,,,,,,,,,,,,,
,,,,,events,Digital Excellence (2025),Barclays Bank,5.0,8.0,1.0,,,,,,,,,,,,,,
,,,,,events,Serviced Apartment Awards 2025,Not revealed,5.0,20.0,0.0,,,,,,,,,,,,,,
,,,,,events,ANZAC Day Reception 2025,Waterstones,5.0,18.0,0.0,,,,,,,,,,,,,,
,,,,,events,Media Democracy Festival 2025,Not revealed,5.0,19.0,0.0,,,,,,,,,,,,,,
,,,,,events,Reggae Revival & Lovers Rock Cup Clash 2025:  Heat 2,Churchill War Rooms,4.0,17.0,0.0,,,,,,,,,,,,,,
,,,,,events,Nice to meet you,London,5.0,10.0,1.0,,,,,,,,,,,,,,
,,,,,events,CIOB London Construction Social,New Cross Inn,4.0,18.0,0.0,,,,,,,,,,,,,,
,,,,,events,Oisín McKenna in Conversation with Moya Lothian-McLean,Foyles,5.0,19.0,0.0,,,,,,,,,,,,,,
,,,,,events,GUINGA - Live in London (BRAZIL),PADDYS YARD BRiXTON,5.0,16.0,0.0,,,,,,,,,,,,,,
,,,,,events,Fast Track Tickets - London hosts UK's Biggest Record fair,The Vincent,5.0,11.0,1.0,,,,,,,,,,,,,,
,,,,,events,The UnLost Homeland / ΟΙ ΜΗ ΧΑΜΕΝΕΣ ΠΑΤΡΙΔΕΣ,Not revealed,4.0,18.0,0.0,,,,,,,,,,,,,,
,,,,,events,Anzac Day Concert,"The Royal Horticultural Halls, Lindley Hall and Lawrence Hall",4.0,19.0,0.0,,,,,,,,,,,,,,
,,,,,events,An Evening with Matt Haig,"The Royal Horticultural Halls, Lindley Hall and Lawrence Hall",5.0,18.0,0.0,,,,,,,,,,,,,,
,,,,,events,"The Brotherhood Series: Film Premiere, Panel & Live Poetry",Southwark Cathedral,6.0,19.0,0.0,,,,,,,,,,,,,,
,,,,,events,Dancehall Karaoke (London),Not revealed,5.0,19.0,0.0,,,,,,,,,,,,,,
,,,,,events,The Startup Summit by Bread & Jam,The London Sketch Club,5.0,18.0,0.0,,,,,,,,,,,,,,
,,,,,events,The Startup Summit by Bread & Jam,Not revealed,5.0,9.0,1.0,,,,,,,,,,,,,,
,,,,,events,Boys will be boys? Being a man before God in the 21st century,The London Sketch Club,5.0,13.0,0.0,,,,,,,,,,,,,,
,,,,,events,Boys will be boys? Being a man before God in the 21st century,Union Chapel,5.0,19.0,0.0,,,,,,,,,,,,,,
,,,,,events,Lymphoma Information Day - London,Not revealed,5.0,9.0,1.0,,,,,,,,,,,,,,
,,,,,events,IN PERSON: The Power of Hypnosis | Dr Richard Bandler and Paul McKenna,Copthorne Tara Hotel London Kensington,5.0,9.0,1.0,,,,,,,,,,,,,,
,,,,,events,"Slow Horses: Writing for Page and Screen, with Ed Docx and Mick Herron",Not revealed,5.0,19.0,0.0,,,,,,,,,,,,,,
,,,,,events,onnaskoolnite - KARAOKE,Not revealed,5.0,15.0,0.0,,,,,,,,,,,,,,
,,,,,events,Sip 'N Stroke | 3pm - 7pm| Sip and Paint Party + AFTERPARTY,Queen of the South,6.0,12.0,0.0,,,,,,,,,,,,,,
,,,,,events,Quip Shed Comedy @ Wasps FC ft. Fin Taylor,Not revealed,5.0,20.0,0.0,,,,,,,,,,,,,,
,,,,,events,Sip 'N Stroke | 8pm - 11pm| Sip and Paint Party + AFTERPARTY,The Joiner on Worship,5.0,18.0,0.0,,,,,,,,,,,,,,
,,,,,events,Sip 'N Stroke | 8pm - 11pm| Sip and Paint Party + AFTERPARTY,"National Physical Laboratory, Hampton Road, Teddington",5.0,19.0,0.0,,,,,,,,,,,,,,
,,,,,events,In Defence of Wild Nature,Eversheds Sutherland,4.0,18.0,0.0,,,,,,,,,,,,,,
,,,,,events,AVIVA LONDRES -  LONDON REVIVAL,Not revealed,5.0,8.0,1.0,,,,,,,,,,,,,,
,,,,,events,AVIVA LONDRES -  LONDON REVIVAL,Inspire Saint James Clerkenwell,5.0,9.0,1.0,,,,,,,,,,,,,,
,,,,,events,Brand Safety Summit London,Lock Inn Camden,5.0,19.0,0.0,,,,,,,,,,,,,,
,,,,,events,The Philosophy of Karl Marx,Lock Inn Camden,5.0,19.0,0.0,,,,,,,,,,,,,,
,,,,,events,Forum with Anna Colin,Not revealed,5.0,17.0,0.0,,,,,,,,,,,,,,
,,,,,events,Deb8Ldn @ No22,Not revealed,5.0,18.0,0.0,,,,,,,,,,,,,,
,,,,,events,EXOTIC 2.0,Clay Oven Banqueting Suites and Catering | Asian Caterers | Weddings | Corporate & Social Events | Dinner & Dance in London,5.0,22.0,0.0,,,,,,,,,,,,,,
,,,,,events,Talk with Laura Lo Presti: 'Deep Mapping the Mediterranean',Peckham audio,5.0,9.0,1.0,,,,,,,,,,,,,,
,,,,,events,DGC Dance Show 23: KPOP Dance Showcase,Governor's Hall,5.0,19.0,0.0,,,,,,,,,,,,,,
,,,,,events,Well Connected Women | Networking + Panel: Unlocking Wellness,Governor's Hall,5.0,16.0,0.0,,,,,,,,,,,,,,
,,,,,events,Nathaniel Mander performs the Goldberg Variations,Greenwood Theatre,4.0,19.0,0.0,,,,,,,,,,,,,,
,,,,,events,FRAY all styles battle,Not revealed,5.0,13.0,0.0,,,,,,,,,,,,,,
,,,,,events,2025 Fair Game Annual Conference,Union Chapel,4.0,13.0,0.0,,,,,,,,,,,,,,
,,,,,events,"Director Connector  at the Champagne Bar, Institute of Directors",Burgh House,5.0,8.0,1.0,,,,,,,,,,,,,,
,,,,,events,The Studies Show LIVE with Jesse Singal,UCL Faculty of Laws,5.0,20.0,0.0,,,,,,,,,,,,,,
,,,,,events,DENIM & WHITE,Blackfriars Pier,5.0,14.0,0.0,,,,,,,,,,,,,,
,,,,,events,Laura Reznek @ St Pancras Old Church,The Tabernacle,5.0,19.0,0.0,,,,,,,,,,,,,,
,,,,,events,Beats And Bands Class,Not revealed,5.0,19.0,0.0,,,,,,,,,,,,,,
,,,,,events,Inspiring Entrepreneurs: Meet the Foodies,IET London: Savoy Place,6.0,16.0,0.0,,,,,,,,,,,,,,
,,,,,events,Rum Meeting The Caribbean Weekend  Opening Party - Baby Blue Soirée,IET London: Savoy Place,5.0,18.0,0.0,,,,,,,,,,,,,,
,,,,,events,Rum Meeting The Caribbean Weekend  Opening Party - Baby Blue Soirée,Studio 338,5.0,18.0,0.0,,,,,,,,,,,,,,
,,,,,events,SES Explorer Series: Tom Allen - The Transcaucasian Trail,Not revealed,5.0,23.0,0.0,,,,,,,,,,,,,,
,,,,,events,SES Explorer Series: Tom Allen - The Transcaucasian Trail,Studio 338,4.0,19.0,0.0,,,,,,,,,,,,,,
,,,,,events,Poetic Funk,Egg London Nightclub,5.0,12.0,0.0,,,,,,,,,,,,,,
,,,,,events,Poetic Funk,Not revealed,4.0,16.0,0.0,,,,,,,,,,,,,,
,,,,,events,Film on Film Live Screening & Networking,Egg London Nightclub,5.0,19.0,0.0,,,,,,,,,,,,,,
,,,,,events,Lobster & Lime,Not revealed,5.0,17.0,0.0,,,,,,,,,,,,,,
,,,,,events,Lobster & Lime,Hollywood Arms,5.0,10.0,1.0,,,,,,,,,,,,,,
,,,,,events,Lunchtime Piano Concert ft. Armando Sabbarese,Not revealed,4.0,12.0,0.0,,,,,,,,,,,,,,
,,,,,events,A:M JAMBOREE UK,Studio 338,5.0,13.0,0.0,,,,,,,,,,,,,,
,,,,,events,Private Capital Symposium 2025,The Royal Foundation of St. Katharine,5.0,22.0,0.0,,,,,,,,,,,,,,
,,,,,events,"IHOH Book Club - ""Sunrise On The Reaping"" by Suzanne Collins",Not revealed,5.0,8.0,1.0,,,,,,,,,,,,,,
,,,,,events,ACBP's 2nd Anniversary,BrewDog Soho,5.0,12.0,0.0,,,,,,,,,,,,,,
,,,,,events,#MattsBBQ 2025: The Ultimate Summer BBQ & Music Festival,Piano Smithfield,4.0,18.0,0.0,,,,,,,,,,,,,,
,,,,,events,#MattsBBQ 2025: The Ultimate Summer BBQ & Music Festival,Not revealed,6.0,12.0,0.0,,,,,,,,,,,,,,
,,,,,events,Walthamstow's Vintage Superstore,To be confirmed upon registration,5.0,11.0,1.0,,,,,,,,,,,,,,
,,,,,events,Wine Workers Collective - Social Event,To be confirmed upon registration,4.0,10.0,1.0,,,,,,,,,,,,,,
,,,,,events,The Leadership Lounge with Ann Francke and Baroness Minouche Shafik,Waterstones,5.0,16.0,0.0,,,,,,,,,,,,,,
,,,,,events,The Leadership Lounge with Ann Francke and Baroness Minouche Shafik,Not revealed,5.0,17.0,0.0,,,,,,,,,,,,,,
,,,,,events,Big Fish Little Fish W. LONDON  EALING Family Rave DJ Zero B 17th May 2-4pm,Waterstones,5.0,14.0,0.0,,,,,,,,,,,,,,
,,,,,events,Afrikaans is Lekker 2025,The Clapham Grand,6.0,15.0,0.0,,,,,,,,,,,,,,
,,,,,events,Kutti Hari’s Open MIC - April 2025,London Bridge Hotel,4.0,8.0,1.0,,,,,,,,,,,,,,
,,,,,events,Arrive & Thrive: How to 'show up' when you’re looking for strategy roles,Not revealed,5.0,8.0,1.0,,,,,,,,,,,,,,
,,,,,events,256LinkUp - Day Party,MYST Club,5.0,18.0,0.0,,,,,,,,,,,,,,
,,,,,events,256LinkUp - Day Party,The ILEC Conference Centre,5.0,17.0,0.0,,,,,,,,,,,,,,
,,,,,events,The Funkee Step Experience,Not revealed,5.0,12.0,0.0,,,,,,,,,,,,,,
,,,,,events,Creative Town Hall - Embrace Crazy,Leo Burnett London,5.0,18.0,0.0,,,,,,,,,,,,,,
,,,,,events,Creative Town Hall - Embrace Crazy,Amazing Grace London Bridge,4.0,9.0,1.0,,,,,,,,,,,,,,
,,,,,events,Leigh Day Immigration Summit - A timely discussion on law and policy,Not revealed,5.0,18.0,0.0,,,,,,,,,,,,,,
,,,,,events,Leigh Day Immigration Summit - A timely discussion on law and policy,Amazing Grace London Bridge,5.0,18.0,0.0,,,,,,,,,,,,,,
,,,,,events,"London - ECHO Exhibition (ESEA Collective: History, Over here)",Not revealed,5.0,19.0,0.0,,,,,,,,,,,,,,
,,,,,events,Trans+ History Week 2025 | Community Event,Lifestyle Fitness Cheshunt,5.0,17.0,0.0,,,,,,,,,,,,,,
,,,,,events,The529 (MAY25),Not revealed,5.0,12.0,0.0,,,,,,,,,,,,,,
,,,,,events,Runner's World Pre-Marathon Shake-Out,"Havas Village London, Kings Cross",4.0,14.0,0.0,,,,,,,,,,,,,,
,,,,,events,Runner's World Pre-Marathon Shake-Out,London,4.0,19.0,0.0,,,,,,,,,,,,,,
,,,,,events,The Gruffalo & Stick Man Outdoor Cinema Experience at Kew Gardens,Not revealed,6.0,10.0,1.0,,,,,,,,,,,,,,
,,,,,events,Curious Histories - Our London Special,Not revealed,5.0,19.0,0.0,,,,,,,,,,,,,,
,,,,,events,EdTech Together - London,Not revealed,4.0,18.0,0.0,,,,,,,,,,,,,,
,,,,,events,Professional Sikh Speed Dating Event with Mini Golf (33-40),Hawkins\Brown,5.0,18.0,0.0,,,,,,,,,,,,,,
,,,,,events,Professional Sikh Speed Dating Event with Mini Golf (33-40),Not revealed,5.0,19.0,0.0,,,,,,,,,,,,,,
,,,,,events,Cohousing - what's it all about?  - talks and discussion,Southwark Cathedral,5.0,10.0,1.0,,,,,,,,,,,,,,
,,,,,events,Sacred Sound Inspirations Beltane Gong Meditation Epping 2025,Not revealed,4.0,19.0,0.0,,,,,,,,,,,,,,
,,,,,events,RIBA London Awards 2025 celebration,Not revealed,4.0,20.0,0.0,,,,,,,,,,,,,,
,,,,,events,IN-HOUSE - On the Ambivalence with our Mothers,Hackney CVS,4.0,17.0,0.0,,,,,,,,,,,,,,
,,,,,events,IN-HOUSE - On the Ambivalence with our Mothers,Not revealed,5.0,18.0,0.0,,,,,,,,,,,,,,
,,,,,events,STONES THROW AWAY: A wake for the Museum of Stones,Epping Hall,5.0,19.0,0.0,,,,,,,,,,,,,,
,,,,,events,RESTORE THE FEELING,City Arts Bar,5.0,19.0,0.0,,,,,,,,,,,,,,
,,,,,events,The Psychology of EMDR Therapy: Rewiring memories,Not revealed,5.0,19.0,0.0,,,,,,,,,,,,,,
,,,,,events,"UNPLUGGED - LONDON,UK",Freud Museum London,5.0,15.0,0.0,,,,,,,,,,,,,,
,,,,,events,"UNPLUGGED - LONDON,UK",Not revealed,5.0,19.0,0.0,,,,,,,,,,,,,,
,,,,,events,NAIRO 11th Annual Conference,Not revealed,5.0,9.0,1.0,,,,,,,,,,,,,,
,,,,,events,NTCG West Croydon Marriage Enrichment Seminar,Not revealed,4.0,11.0,1.0,,,,,,,,,,,,,,
,,,,,events,10th Annual London Conference on Belarusian Studies,Not revealed,5.0,9.0,1.0,,,,,,,,,,,,,,
,,,,,events,"I, Julian with Claire Gilbert",Not revealed,4.0,18.0,0.0,,,,,,,,,,,,,,
,,,,,events,Bring Your Own Baby Comedy Finsbury Park - daytime comedy club for parents,UCL School of Slavonic and East European Studies,5.0,9.0,1.0,,,,,,,,,,,,,,
,,,,,events,ANGOLA  VS GUINEA  BISSAU AFTER PARTY,UCL School of Slavonic and East European Studies,5.0,18.0,0.0,,,,,,,,,,,,,,
,,,,,events,FAM  Test Session 1,Southwark Cathedral,5.0,11.0,1.0,,,,,,,,,,,,,,
,,,,,events,Sapper Sunday,Finsbury Park Picturehouse,5.0,22.0,0.0,,,,,,,,,,,,,,
,,,,,events,Memory Through Melody: Celebrating sung histories,Proud City,5.0,9.0,1.0,,,,,,,,,,,,,,
,,,,,events,Memory Through Melody: Celebrating sung histories,The Royal Society of Medicine,5.0,10.0,1.0,,,,,,,,,,,,,,
,,,,,events,"Waterloo Association Drinks, AGM and Lecture by Dr Philip Mansel",Not revealed,5.0,17.0,0.0,,,,,,,,,,,,,,
,,,,,events,"Waterloo Association Drinks, AGM and Lecture by Dr Philip Mansel",The Royal Society of Medicine,5.0,18.0,0.0,,,,,,,,,,,,,,
,,,,,events,UKG Brunch - Pizza & Prosecco Party - London,Not revealed,5.0,17.0,0.0,,,,,,,,,,,,,,
,,,,,events,Crystal Palace Flea 18th May EARLY ACCESS TICKET,Royal Hospital Chelsea,5.0,12.0,0.0,,,,,,,,,,,,,,
,,,,,events,Bluewater's Manga-Vention: Rise of the Villians,Not revealed,5.0,9.0,1.0,,,,,,,,,,,,,,
